word	score
9584	20
9585	20
9586	20
9587	20
9588	20
9589	20
9590	20
9591	20
9592	20
9593	20
9594	20
9595	20
9596	20
9597	20
9598	20
9599	20
9600	20
9601	20
9602	20
9603	20
9604	20
9605	20
9606	20
9607	20
9608	20
9609	20
9610	20
9611	19
9612	19
9613	19
9614	19
9615	19
9616	19
9617	19
9618	19
9619	19
9620	19
9621	19
9622	19
9623	19
9624	19
9625	19
9626	19
9627	19
9628	19
9629	19
9630	19
9631	19
9632	19
9633	19
9634	19
9635	19
9636	19
9637	19
9638	19
9639	19
9640	19
9641	20
9642	20
9643	20
9644	20
9645	20
9646	20
9647	20
9648	20
9649	20
9650	20
9651	20
9652	20
9653	20
9654	20
9655	20
9656	21
9657	21
9658	21
9659	22
9660	22
9661	22
9662	22
9663	23
9664	23
9665	24
9666	24
9667	24
9668	24
9669	24
9670	24
9671	24
9672	24
9673	24
9674	24
9675	24
9676	24
9677	24
9678	24
9679	24
9680	24
9681	24
9682	24
9683	24
9684	24
9685	24
9686	24
9687	24
9688	24
9689	24
9690	24
9691	24
9692	24
9693	24
9694	24
9695	24
9696	24
9697	24
9698	24
9699	24
9700	24
9701	23
9702	23
9703	23
9704	23
9705	23
9706	23
9707	23
9708	23
9709	23
9710	23
9711	23
9712	23
9713	24
9714	24
9715	24
9716	24
9717	24
9718	24
9719	24
9720	24
9721	24
9722	24
9723	24
9724	24
9725	24
9726	24
9727	24
9728	24
9729	24
9730	24
9731	24
9732	24
9733	24
9734	24
9735	24
9736	24
9737	24
9738	24
9739	24
9740	24
9741	24
9742	24
9743	24
9744	24
9745	24
9746	24
9747	24
9748	24
9749	24
9750	25
9751	25
9752	25
9753	25
9754	25
9755	25
9756	25
9757	25
9758	25
9759	25
9760	25
9761	25
9762	25
9763	25
9764	25
9765	25
9766	26
9767	26
9768	26
9769	26
9770	26
9771	26
9772	26
9773	26
9774	26
9775	26
9776	26
9777	26
9778	26
9779	26
9780	25
9781	25
9782	25
9783	25
9784	25
9785	25
9786	25
9787	25
9788	25
9789	25
9790	25
9791	25
9792	25
9793	25
9794	25
9795	25
9796	25
9797	25
9798	25
9799	25
9800	25
9801	24
9802	24
9803	24
9804	24
9805	24
9806	24
9807	24
9808	24
9809	24
9810	24
9811	24
9812	24
9813	24
9814	24
9815	24
9816	24
9817	24
9818	24
9819	24
9820	24
9821	24
9822	24
9823	24
9824	24
9825	25
9826	24
9827	24
9828	24
9829	24
9830	24
9831	24
9832	25
9833	25
9834	25
9835	25
9836	25
9837	25
9838	25
9839	25
9840	25
9841	25
9842	25
9843	25
9844	25
9845	25
9846	26
9847	26
9848	26
9849	26
9850	26
9851	26
9852	26
9853	27
9854	27
9855	27
9856	27
9857	27
9858	26
9859	26
9860	27
9861	27
9862	28
9863	28
9864	28
9865	28
9866	28
9867	28
9868	28
9869	28
9870	28
9871	28
9872	28
9873	28
9874	28
9875	28
9876	28
9877	28
9878	28
9879	28
9880	28
9881	28
9882	28
9883	28
9884	28
9885	28
9886	29
9887	29
9888	29
9889	29
9890	29
9891	29
9892	29
9893	29
9894	29
9895	29
9896	29
9897	29
9898	29
9899	29
9900	29
9901	29
9902	29
9903	29
9904	29
9905	29
9906	29
9907	29
9908	29
9909	29
9910	29
9911	29
9912	29
9913	29
9914	30
9915	30
9916	30
9917	30
9918	30
9919	30
9920	30
9921	30
9922	30
9923	30
9924	30
9925	30
9926	30
9927	30
9928	30
9929	30
9930	30
9931	31
9932	31
9933	31
9934	31
9935	31
9936	31
9937	31
9938	31
9939	31
9940	31
9941	31
9942	31
9943	31
9944	31
9945	32
9946	32
9947	32
9948	32
9949	32
9950	32
9951	32
9952	32
9953	32
9954	32
9955	32
9956	32
9957	32
9958	32
9959	32
9960	32
9961	32
9962	32
9963	32
9964	32
9965	32
9966	32
9967	33
9968	33
9969	33
9970	33
9971	33
9972	33
9973	33
9974	33
9975	33
9976	33
9977	33
9978	33
9979	33
9980	33
9981	33
9982	33
9983	33
9984	33
9985	33
9986	33
9987	33
9988	33
9989	33
9990	33
9991	33
9992	33
9993	33
9994	33
9995	33
9996	33
9997	33
9998	33
9999	33
10000	33
10001	33
10002	34
10003	34
10004	34
10005	34
10006	34
10007	34
10008	34
10009	34
10010	34
10011	34
10012	34
10013	34
10014	34
10015	34
10016	34
10017	34
10018	34
10019	34
10020	34
10021	34
10022	34
10023	34
10024	34
10025	34
10026	34
10027	34
10028	34
10029	34
10030	34
10031	34
10032	34
10033	34
10034	34
10035	34
10036	34
10037	34
10038	34
10039	34
10040	35
10041	35
10042	35
10043	35
10044	35
10045	35
10046	35
10047	36
10048	36
10049	36
10050	36
10051	36
10052	36
10053	36
10054	36
10055	36
10056	36
10057	36
10058	36
10059	36
10060	37
10061	37
10062	37
10063	37
10064	37
10065	37
10066	38
10067	38
10068	38
10069	38
10070	38
10071	38
10072	38
10073	38
10074	38
10075	38
10076	38
10077	38
10078	38
10079	37
10080	37
10081	37
10082	37
10083	37
10084	37
10085	37
10086	37
10087	37
10088	37
10089	37
10090	37
10091	36
10092	36
10093	36
10094	36
10095	36
10096	36
10097	36
10098	36
10099	35
10100	35
10101	35
10102	35
10103	35
10104	35
10105	35
10106	35
10107	35
10108	35
10109	35
10110	35
10111	35
10112	35
10113	35
10114	35
10115	35
10116	35
10117	35
10118	35
10119	35
10120	36
10121	36
10122	36
10123	36
10124	36
10125	36
10126	36
10127	36
10128	36
10129	36
10130	36
10131	36
10132	36
10133	36
10134	36
10135	36
10136	36
10137	36
10138	36
10139	36
10140	36
10141	36
10142	36
10143	36
10144	36
10145	36
10146	36
10147	36
10148	36
10149	36
10150	36
10151	36
10152	36
10153	36
10154	36
10155	36
10156	36
10157	36
10158	36
10159	36
10160	36
10161	36
10162	36
10163	36
10164	36
10165	36
10166	36
10167	36
10168	36
10169	36
10170	36
10171	36
10172	37
10173	37
10174	37
10175	37
10176	37
10177	37
10178	37
10179	37
10180	38
10181	38
10182	38
10183	37
10184	37
10185	37
10186	37
10187	37
10188	37
10189	37
10190	37
10191	37
10192	37
10193	37
10194	37
10195	37
10196	37
10197	37
10198	37
10199	37
10200	36
10201	36
10202	36
10203	36
10204	36
10205	36
10206	36
10207	36
10208	36
10209	36
10210	36
10211	36
10212	36
10213	36
10214	36
10215	36
10216	36
10217	36
10218	36
10219	36
10220	35
10221	35
10222	35
10223	35
10224	35
10225	35
10226	36
10227	36
10228	36
10229	36
10230	36
10231	36
10232	36
10233	36
10234	36
10235	36
10236	36
10237	36
10238	36
10239	36
10240	36
10241	36
10242	36
10243	35
10244	35
10245	35
10246	35
10247	35
10248	35
10249	35
10250	35
10251	35
10252	35
10253	35
10254	35
10255	35
10256	35
10257	35
10258	35
10259	35
10260	35
10261	35
10262	35
10263	35
10264	35
10265	35
10266	35
10267	35
10268	35
10269	35
10270	35
10271	35
10272	35
10273	35
10274	35
10275	35
10276	34
10277	34
10278	34
10279	34
10280	34
10281	34
10282	34
10283	34
10284	34
10285	34
10286	34
10287	34
10288	34
10289	34
10290	34
10291	34
10292	34
10293	34
10294	35
10295	34
10296	34
10297	34
10298	34
10299	34
10300	34
10301	34
10302	34
10303	34
10304	34
10305	34
10306	34
10307	34
10308	34
10309	34
10310	34
10311	34
10312	34
10313	34
10314	34
10315	34
10316	34
10317	34
10318	34
10319	34
10320	35
10321	35
10322	36
10323	36
10324	36
10325	36
10326	36
10327	36
10328	36
10329	36
10330	36
10331	36
10332	36
10333	36
10334	36
10335	36
10336	36
10337	36
10338	36
10339	36
10340	36
10341	36
10342	36
10343	36
10344	36
10345	36
10346	36
10347	36
10348	36
10349	36
10350	36
10351	36
10352	36
10353	37
10354	37
10355	37
10356	37
10357	37
10358	37
10359	37
10360	37
10361	38
10362	38
10363	38
10364	38
10365	38
10366	38
10367	38
10368	38
10369	38
10370	38
10371	38
10372	39
10373	39
10374	39
10375	39
10376	39
10377	39
10378	39
10379	39
10380	39
10381	39
10382	39
10383	39
10384	40
10385	40
10386	40
10387	40
10388	40
10389	40
10390	40
10391	40
10392	40
10393	40
10394	40
10395	40
10396	40
10397	40
10398	40
10399	40
10400	40
10401	40
10402	40
10403	40
10404	40
10405	40
10406	40
10407	40
10408	40
10409	40
10410	40
10411	40
10412	40
10413	40
10414	40
10415	40
10416	40
10417	40
10418	40
10419	40
10420	40
10421	40
10422	39
10423	39
10424	39
10425	39
10426	39
10427	39
10428	39
10429	39
10430	39
10431	39
10432	39
10433	39
10434	39
10435	39
10436	39
10437	39
10438	39
10439	39
10440	39
10441	39
10442	39
10443	39
10444	39
10445	39
10446	40
10447	40
10448	40
10449	40
10450	40
10451	40
10452	40
10453	40
10454	40
10455	40
10456	40
10457	40
10458	39
10459	39
10460	39
10461	39
10462	39
10463	39
10464	39
10465	39
10466	39
10467	39
10468	40
10469	40
10470	40
10471	40
10472	40
10473	40
10474	40
10475	40
10476	40
10477	40
10478	40
10479	40
10480	40
10481	40
10482	39
10483	39
10484	39
10485	39
10486	39
10487	39
10488	39
10489	39
10490	39
10491	39
10492	39
10493	39
10494	39
10495	39
10496	39
10497	39
10498	39
10499	39
10500	39
10501	39
10502	39
10503	39
10504	39
10505	39
10506	39
10507	39
10508	39
10509	39
10510	39
10511	39
10512	38
10513	38
10514	38
10515	38
10516	39
10517	39
10518	39
10519	39
10520	40
10521	40
10522	40
10523	40
10524	40
10525	40
10526	40
10527	40
10528	40
10529	41
10530	41
10531	41
10532	40
10533	40
10534	40
10535	40
10536	40
10537	40
10538	40
10539	40
10540	40
10541	40
10542	40
10543	40
10544	40
10545	40
10546	40
10547	40
10548	40
10549	41
10550	41
10551	41
10552	41
10553	41
10554	41
10555	41
10556	41
10557	41
10558	41
10559	41
10560	41
10561	41
10562	41
10563	41
10564	41
10565	41
10566	41
10567	41
10568	41
10569	41
10570	41
10571	41
10572	41
10573	41
10574	40
10575	40
10576	40
10577	40
10578	40
10579	40
10580	40
10581	40
10582	40
10583	40
10584	40
10585	40
10586	40
10587	40
10588	40
10589	40
10590	40
10591	40
10592	40
10593	40
10594	40
10595	40
10596	40
10597	40
10598	40
10599	41
10600	41
10601	41
10602	41
10603	41
10604	41
10605	41
10606	41
10607	41
10608	41
10609	41
10610	41
10611	41
10612	41
10613	41
10614	41
10615	41
10616	41
10617	41
10618	41
10619	41
10620	41
10621	41
10622	41
10623	41
10624	41
10625	41
10626	41
10627	41
10628	42
10629	42
10630	42
10631	42
10632	42
10633	42
10634	42
10635	42
10636	42
10637	42
10638	42
10639	42
10640	42
10641	42
10642	42
10643	42
10644	42
10645	42
10646	42
10647	42
10648	42
10649	42
10650	42
10651	41
10652	41
10653	41
10654	41
10655	41
10656	41
10657	41
10658	41
10659	41
10660	41
10661	41
10662	41
10663	41
10664	41
10665	41
10666	41
10667	41
10668	41
10669	41
10670	41
10671	42
10672	43
10673	43
10674	43
10675	43
10676	43
10677	43
10678	43
10679	43
10680	43
10681	43
10682	43
10683	43
10684	43
10685	43
10686	43
10687	43
10688	43
10689	43
10690	43
10691	43
10692	43
10693	43
10694	43
10695	43
10696	43
10697	43
10698	43
10699	43
10700	43
10701	43
10702	43
10703	43
10704	43
10705	43
10706	43
10707	43
10708	43
10709	43
10710	43
10711	43
10712	43
10713	43
10714	43
10715	43
10716	43
10717	43
10718	43
10719	43
10720	43
10721	43
10722	43
10723	43
10724	43
10725	43
10726	43
10727	43
10728	43
10729	43
10730	43
10731	43
10732	42
10733	42
10734	42
10735	42
10736	42
10737	42
10738	42
10739	42
10740	42
10741	42
10742	42
10743	42
10744	42
10745	42
10746	42
10747	42
10748	42
10749	42
10750	42
10751	43
10752	43
10753	43
10754	43
10755	43
10756	43
10757	43
10758	43
10759	43
10760	43
10761	43
10762	43
10763	43
10764	43
10765	43
10766	43
10767	43
10768	43
10769	43
10770	43
10771	43
10772	43
10773	43
10774	43
10775	43
10776	43
10777	43
10778	43
10779	43
10780	43
10781	44
10782	44
10783	44
10784	44
10785	44
10786	44
10787	44
10788	44
10789	44
10790	44
10791	44
10792	44
10793	44
10794	44
10795	44
10796	43
10797	43
10798	43
10799	43
10800	43
10801	43
10802	43
10803	43
10804	43
10805	43
10806	43
10807	43
10808	43
10809	43
10810	43
10811	43
10812	43
10813	43
10814	43
10815	43
10816	43
10817	43
10818	43
10819	43
10820	43
10821	43
10822	43
10823	43
10824	43
10825	43
10826	43
10827	43
10828	43
10829	43
10830	43
10831	43
10832	43
10833	43
10834	43
10835	43
10836	43
10837	43
10838	43
10839	43
10840	43
10841	43
10842	43
10843	43
10844	43
10845	43
10846	43
10847	43
10848	43
10849	43
10850	43
10851	43
10852	43
10853	43
10854	43
10855	43
10856	43
10857	43
10858	43
10859	43
10860	43
10861	43
10862	44
10863	44
10864	44
10865	44
10866	44
10867	44
10868	44
10869	44
10870	44
10871	44
10872	44
10873	44
10874	44
10875	44
10876	44
10877	44
10878	44
10879	44
10880	44
10881	44
10882	44
10883	44
10884	44
10885	44
10886	44
10887	44
10888	44
10889	44
10890	44
10891	44
10892	44
10893	44
10894	44
10895	44
10896	44
10897	44
10898	44
10899	44
10900	44
10901	44
10902	44
10903	44
10904	44
10905	44
10906	44
10907	44
10908	44
10909	44
10910	44
10911	44
10912	44
10913	44
10914	44
10915	44
10916	44
10917	44
10918	44
10919	44
10920	44
10921	44
10922	44
10923	44
10924	44
10925	44
10926	44
10927	43
10928	43
10929	43
10930	43
10931	43
10932	43
10933	43
10934	43
10935	43
10936	43
10937	43
10938	43
10939	43
10940	43
10941	43
10942	43
10943	43
10944	43
10945	43
10946	43
10947	43
10948	43
10949	43
10950	43
10951	43
10952	43
10953	43
10954	43
10955	43
10956	43
10957	43
10958	43
10959	43
10960	43
10961	43
10962	43
10963	43
10964	43
10965	43
10966	43
10967	43
10968	43
10969	43
10970	43
10971	43
10972	43
10973	43
10974	43
10975	43
10976	43
10977	43
10978	43
10979	43
10980	43
10981	43
10982	43
10983	43
10984	43
10985	43
10986	43
10987	43
10988	43
10989	43
10990	43
10991	43
10992	43
10993	43
10994	43
10995	43
10996	43
10997	43
10998	43
10999	43
11000	43
11001	43
11002	43
11003	43
11004	43
11005	43
11006	43
11007	42
11008	42
11009	42
11010	42
11011	42
11012	42
11013	42
11014	42
11015	42
11016	42
11017	42
11018	42
11019	42
11020	42
11021	42
11022	42
11023	42
11024	42
11025	42
11026	42
11027	42
11028	42
11029	42
11030	42
11031	42
11032	42
11033	42
11034	42
11035	42
11036	42
11037	42
11038	42
11039	42
11040	42
11041	42
11042	42
11043	42
11044	42
11045	42
11046	42
11047	42
11048	42
11049	42
11050	42
11051	42
11052	42
11053	42
11054	42
11055	42
11056	42
11057	42
11058	42
11059	42
11060	42
11061	42
11062	42
11063	42
11064	42
11065	42
11066	42
11067	42
11068	42
11069	42
11070	42
11071	42
11072	42
11073	42
11074	42
11075	42
11076	42
11077	42
11078	42
11079	42
11080	42
11081	42
11082	42
11083	42
11084	42
11085	43
11086	43
11087	43
11088	43
11089	43
11090	43
11091	43
11092	43
11093	43
11094	43
11095	43
11096	43
11097	43
11098	43
11099	43
11100	43
11101	43
11102	43
11103	43
11104	43
11105	43
11106	43
11107	43
11108	43
11109	43
11110	43
11111	43
11112	43
11113	43
11114	43
11115	43
11116	43
11117	43
11118	43
11119	43
11120	43
11121	43
11122	43
11123	43
11124	43
11125	43
11126	43
11127	43
11128	43
11129	43
11130	43
11131	43
11132	43
11133	44
11134	44
11135	44
11136	44
11137	44
11138	44
11139	44
11140	44
11141	44
11142	44
11143	44
11144	44
11145	44
11146	44
11147	44
11148	44
11149	44
11150	44
11151	44
11152	44
11153	44
11154	44
11155	44
11156	44
11157	44
11158	44
11159	44
11160	44
11161	44
11162	44
11163	44
11164	44
11165	44
11166	44
11167	44
11168	44
11169	44
11170	44
11171	44
11172	44
11173	44
11174	44
11175	44
11176	44
11177	44
11178	44
11179	44
11180	44
11181	44
11182	44
11183	44
11184	43
11185	43
11186	43
11187	43
11188	43
11189	43
11190	43
11191	43
11192	43
11193	43
11194	43
11195	43
11196	43
11197	43
11198	43
11199	43
11200	43
11201	43
11202	43
11203	43
11204	43
11205	43
11206	43
11207	43
11208	43
11209	43
11210	43
11211	43
11212	43
11213	43
11214	44
11215	44
11216	44
11217	44
11218	44
11219	44
11220	44
11221	44
11222	44
11223	44
11224	44
11225	44
11226	44
11227	44
11228	44
11229	44
11230	44
11231	44
11232	44
11233	44
11234	44
11235	44
11236	44
11237	44
11238	44
11239	44
11240	44
11241	44
11242	45
11243	45
11244	45
11245	45
11246	45
11247	45
11248	45
11249	45
11250	45
11251	45
11252	44
11253	44
11254	44
11255	43
11256	43
11257	44
11258	44
11259	44
11260	44
11261	44
11262	44
11263	43
11264	43
11265	43
11266	43
11267	43
11268	43
11269	43
11270	43
11271	43
11272	43
11273	43
11274	43
11275	43
11276	43
11277	43
11278	43
11279	43
11280	43
11281	43
11282	43
11283	43
11284	43
11285	43
11286	43
11287	44
11288	44
11289	44
11290	44
11291	44
11292	44
11293	44
11294	44
11295	44
11296	44
11297	44
11298	44
11299	45
11300	45
11301	45
11302	45
11303	45
11304	45
11305	45
11306	45
11307	45
11308	45
11309	45
11310	45
11311	45
11312	45
11313	45
11314	46
11315	47
11316	47
11317	47
11318	47
11319	47
11320	47
11321	47
11322	47
11323	47
11324	47
11325	47
11326	47
11327	47
11328	47
11329	47
11330	47
11331	47
11332	47
11333	47
11334	47
11335	47
11336	48
11337	48
11338	48
11339	48
11340	48
11341	48
11342	48
11343	48
11344	48
11345	48
11346	48
11347	48
11348	48
11349	49
11350	49
11351	49
11352	49
11353	50
11354	50
11355	50
11356	50
11357	50
11358	50
11359	50
11360	50
11361	50
11362	50
11363	50
11364	51
11365	51
11366	51
11367	51
11368	51
11369	51
11370	51
11371	51
11372	51
11373	51
11374	51
11375	51
11376	51
11377	52
11378	52
11379	52
11380	52
11381	52
11382	52
11383	52
11384	52
11385	52
11386	52
11387	52
11388	52
11389	52
11390	52
11391	51
11392	51
11393	51
11394	51
11395	51
11396	52
11397	52
11398	52
11399	52
11400	52
11401	52
11402	52
11403	53
11404	53
11405	53
11406	53
11407	53
11408	53
11409	53
11410	53
11411	53
11412	53
11413	53
11414	53
11415	53
11416	53
11417	53
11418	53
11419	53
11420	53
11421	53
11422	53
11423	53
11424	54
11425	54
11426	54
11427	54
11428	54
11429	54
11430	55
11431	55
11432	55
11433	55
11434	55
11435	55
11436	55
11437	55
11438	55
11439	55
11440	55
11441	55
11442	55
11443	55
11444	55
11445	55
11446	55
11447	55
11448	55
11449	55
11450	55
11451	56
11452	56
11453	56
11454	56
11455	56
11456	56
11457	56
11458	56
11459	56
11460	56
11461	56
11462	56
11463	56
11464	56
11465	56
11466	56
11467	56
11468	56
11469	56
11470	56
11471	56
11472	56
11473	56
11474	56
11475	56
11476	56
11477	56
11478	56
11479	56
11480	57
11481	57
11482	57
11483	57
11484	57
11485	57
11486	57
11487	57
11488	57
11489	57
11490	57
11491	57
11492	57
11493	57
11494	57
11495	57
11496	57
11497	57
11498	57
11499	57
11500	57
11501	57
11502	57
11503	57
11504	57
11505	57
11506	57
11507	57
11508	57
11509	57
11510	56
11511	56
11512	55
11513	55
11514	55
11515	55
11516	55
11517	55
11518	55
11519	55
11520	55
11521	55
11522	55
11523	55
11524	55
11525	55
11526	55
11527	55
11528	55
11529	55
11530	55
11531	55
11532	55
11533	55
11534	55
11535	55
11536	55
11537	55
11538	55
11539	55
11540	55
11541	55
11542	55
11543	55
11544	55
11545	55
11546	55
11547	55
11548	55
11549	55
11550	55
11551	55
11552	55
11553	55
11554	55
11555	55
11556	55
11557	55
11558	55
11559	55
11560	55
11561	55
11562	54
11563	54
11564	54
11565	54
11566	54
11567	54
11568	54
11569	54
11570	54
11571	54
11572	54
11573	54
11574	54
11575	54
11576	54
11577	54
11578	54
11579	54
11580	54
11581	54
11582	54
11583	54
11584	54
11585	54
11586	54
11587	54
11588	54
11589	54
11590	54
11591	54
11592	54
11593	54
11594	54
11595	54
11596	54
11597	54
11598	55
11599	55
11600	55
11601	55
11602	55
11603	55
11604	55
11605	55
11606	55
11607	55
11608	55
11609	55
11610	55
11611	55
11612	55
11613	55
11614	55
11615	55
11616	55
11617	55
11618	55
11619	55
11620	55
11621	55
11622	55
11623	55
11624	55
11625	55
11626	55
11627	55
11628	55
11629	55
11630	55
11631	56
11632	56
11633	56
11634	56
11635	56
11636	56
11637	55
11638	55
11639	55
11640	55
11641	55
11642	55
11643	55
11644	55
11645	55
11646	55
11647	55
11648	55
11649	55
11650	55
11651	55
11652	55
11653	55
11654	55
11655	55
11656	55
11657	55
11658	55
11659	55
11660	55
11661	55
11662	55
11663	55
11664	55
11665	55
11666	55
11667	55
11668	55
11669	55
11670	55
11671	55
11672	55
11673	55
11674	55
11675	55
11676	55
11677	55
11678	55
11679	55
11680	55
11681	55
11682	55
11683	55
11684	55
11685	55
11686	55
11687	55
11688	55
11689	55
11690	55
11691	55
11692	55
11693	55
11694	55
11695	55
11696	55
11697	55
11698	55
11699	55
11700	55
11701	55
11702	55
11703	55
11704	55
11705	55
11706	55
11707	55
11708	55
11709	55
11710	55
11711	55
11712	55
11713	55
11714	55
11715	55
11716	55
11717	55
11718	55
11719	55
11720	55
11721	55
11722	55
11723	55
11724	55
11725	55
11726	55
11727	55
11728	55
11729	55
11730	56
11731	56
11732	56
11733	56
11734	56
11735	56
11736	56
11737	56
11738	56
11739	57
11740	57
11741	57
11742	57
11743	57
11744	57
11745	57
11746	57
11747	57
11748	57
11749	57
11750	57
11751	57
11752	57
11753	57
11754	57
11755	57
11756	57
11757	57
11758	57
11759	57
11760	58
11761	58
11762	58
11763	58
11764	58
11765	58
11766	58
11767	58
11768	58
11769	58
11770	58
11771	58
11772	58
11773	58
11774	59
11775	59
11776	59
11777	59
11778	59
11779	59
11780	58
11781	58
11782	58
11783	58
11784	58
11785	58
11786	58
11787	58
11788	58
11789	58
11790	58
11791	58
11792	58
11793	58
11794	58
11795	58
11796	58
11797	58
11798	58
11799	58
11800	58
11801	58
11802	58
11803	58
11804	58
11805	58
11806	58
11807	58
11808	58
11809	58
11810	58
11811	58
11812	58
11813	58
11814	58
11815	58
11816	58
11817	58
11818	58
11819	58
11820	58
11821	58
11822	58
11823	58
11824	58
11825	58
11826	59
11827	60
11828	60
11829	60
11830	60
11831	60
11832	60
11833	60
11834	60
11835	60
11836	60
11837	60
11838	60
11839	60
11840	60
11841	61
11842	61
11843	61
11844	61
11845	61
11846	61
11847	61
11848	61
11849	61
11850	61
11851	61
11852	61
11853	60
11854	60
11855	60
11856	60
11857	60
11858	60
11859	60
11860	60
11861	60
11862	60
11863	60
11864	60
11865	60
11866	60
11867	60
11868	60
11869	61
11870	61
11871	61
11872	61
11873	61
11874	61
11875	61
11876	61
11877	61
11878	61
11879	61
11880	61
11881	61
11882	61
11883	61
11884	61
11885	61
11886	61
11887	61
11888	61
11889	61
11890	61
11891	61
11892	61
11893	61
11894	61
11895	61
11896	61
11897	61
11898	61
11899	61
11900	61
11901	61
11902	60
11903	60
11904	60
11905	60
11906	60
11907	60
11908	60
11909	60
11910	60
11911	60
11912	60
11913	60
11914	60
11915	60
11916	60
11917	60
11918	60
11919	60
11920	60
11921	60
11922	60
11923	60
11924	60
11925	60
11926	60
11927	60
11928	60
11929	60
11930	60
11931	60
11932	61
11933	61
11934	61
11935	61
11936	61
11937	61
11938	61
11939	61
11940	61
11941	61
11942	61
11943	61
11944	61
11945	61
11946	61
11947	61
11948	61
11949	61
11950	61
11951	61
11952	61
11953	61
11954	61
11955	61
11956	61
11957	61
11958	62
11959	62
11960	62
11961	62
11962	62
11963	62
11964	62
11965	62
11966	62
11967	62
11968	62
11969	62
11970	62
11971	63
11972	63
11973	63
11974	63
11975	62
11976	62
11977	62
11978	62
11979	62
11980	62
11981	62
11982	62
11983	62
11984	63
11985	63
11986	63
11987	63
11988	63
11989	63
11990	63
11991	63
11992	63
11993	63
11994	63
11995	63
11996	63
11997	63
11998	63
11999	63
12000	63
12001	63
12002	63
12003	63
12004	63
12005	63
12006	63
12007	63
12008	63
12009	63
12010	63
12011	63
12012	63
12013	63
12014	63
12015	63
12016	63
12017	63
12018	63
12019	63
12020	63
12021	63
12022	63
12023	63
12024	63
12025	63
12026	64
12027	64
12028	64
12029	64
12030	64
12031	64
12032	64
12033	64
12034	64
12035	64
12036	64
12037	64
12038	64
12039	64
12040	64
12041	64
12042	64
12043	64
12044	64
12045	64
12046	64
12047	64
12048	63
12049	63
12050	63
12051	63
12052	63
12053	63
12054	63
12055	63
12056	63
12057	63
12058	63
12059	63
12060	63
12061	63
12062	63
12063	63
12064	63
12065	63
12066	63
12067	63
12068	63
12069	63
12070	63
12071	63
12072	64
12073	64
12074	63
12075	63
12076	63
12077	63
12078	63
12079	63
12080	63
12081	63
12082	63
12083	63
12084	63
12085	63
12086	63
12087	62
12088	62
12089	62
12090	62
12091	62
12092	62
12093	62
12094	62
12095	62
12096	62
12097	62
12098	62
12099	62
12100	62
12101	62
12102	62
12103	62
12104	62
12105	62
12106	62
12107	62
12108	62
12109	62
12110	62
12111	62
12112	62
12113	62
12114	62
12115	62
12116	62
12117	62
12118	62
12119	63
12120	63
12121	63
12122	63
12123	63
12124	63
12125	64
12126	64
12127	64
12128	64
12129	64
12130	64
12131	64
12132	64
12133	64
12134	63
12135	63
12136	63
12137	63
12138	63
12139	63
12140	63
12141	63
12142	63
12143	63
12144	63
12145	63
12146	63
12147	64
12148	64
12149	64
12150	64
12151	64
12152	64
12153	64
12154	64
12155	64
12156	64
12157	64
12158	64
12159	64
12160	64
12161	64
12162	64
12163	64
12164	64
12165	64
12166	64
12167	64
12168	64
12169	64
12170	64
12171	64
12172	64
12173	64
12174	64
12175	64
12176	64
12177	64
12178	64
12179	64
12180	64
12181	64
12182	64
12183	64
12184	64
12185	64
12186	64
12187	64
12188	64
12189	64
12190	64
12191	64
12192	64
12193	64
12194	64
12195	64
12196	64
12197	64
12198	64
12199	64
12200	64
12201	64
12202	64
12203	64
12204	64
12205	64
12206	64
12207	64
12208	64
12209	64
12210	64
12211	64
12212	64
12213	64
12214	64
12215	64
12216	64
12217	64
12218	64
12219	64
12220	64
12221	64
12222	64
12223	64
12224	64
12225	64
12226	65
12227	65
12228	65
12229	65
12230	65
12231	65
12232	65
12233	64
12234	64
12235	64
12236	64
12237	64
12238	64
12239	64
12240	64
12241	64
12242	64
12243	64
12244	64
12245	64
12246	64
12247	64
12248	64
12249	65
12250	65
12251	65
12252	65
12253	65
12254	65
12255	65
12256	65
12257	65
12258	65
12259	66
12260	66
12261	67
12262	67
12263	67
12264	67
12265	67
12266	67
12267	66
12268	66
12269	66
12270	66
12271	66
12272	66
12273	66
12274	66
12275	66
12276	67
12277	67
12278	67
12279	67
12280	67
12281	67
12282	67
12283	67
12284	67
12285	67
12286	67
12287	68
12288	68
12289	68
12290	68
12291	68
12292	68
12293	68
12294	68
12295	68
12296	68
12297	68
12298	68
12299	68
12300	68
12301	68
12302	68
12303	68
12304	68
12305	68
12306	68
12307	68
12308	68
12309	68
12310	68
12311	68
12312	68
12313	68
12314	68
12315	68
12316	68
12317	68
12318	68
12319	68
12320	68
12321	68
12322	68
12323	68
12324	68
12325	68
12326	68
12327	68
12328	68
12329	68
12330	68
12331	68
12332	68
12333	68
12334	68
12335	68
12336	68
12337	68
12338	68
12339	68
12340	68
12341	69
12342	68
12343	68
12344	68
12345	68
12346	68
12347	68
12348	68
12349	68
12350	68
12351	68
12352	68
12353	68
12354	68
12355	67
12356	67
12357	67
12358	67
12359	67
12360	67
12361	67
12362	67
12363	67
12364	67
12365	67
12366	67
12367	67
12368	67
12369	67
12370	67
12371	67
12372	67
12373	67
12374	67
12375	67
12376	67
12377	67
12378	67
12379	67
12380	67
12381	67
12382	67
